mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
22025;2;20250200027609;2;2;5;9;3;1;1;6;652.19874874;735.38774762
22025;2;20250200027610;2;2;5;9;3;1;1;6;652.19874874;735.38774762
22025;2;20250200027611;2;2;5;9;3;3;3;6;426.55753235;350.46169814
22025;2;20250200027612;2;2;5;9;3;1;3;6;652.19874874;746.43381691
22025;2;20250200027613;2;2;3;1;3;1;2;6;822.01812407;202.27948807
22025;2;20250200027614;2;2;3;9;3;3;1;6;459.9916857;558.1563877
22025;2;20250200027615;2;2;3;9;4;1;1;6;757.12769665;474.34353778
22025;2;20250200027617;2;2;4;9;3;1;1;6;822.19884493;1214.2179928
22025;2;20250200027618;2;2;4;9;4;3;3;6;618.51440141;579.82261951
22025;2;20250200027619;2;2;4;9;3;1;1;6;822.19884493;1214.2179928
22025;2;20250200027620;2;2;4;9;3;1;1;6;822.19884493;1214.2179928
22025;2;20250200027653;2;2;12;9;4;1;1;6;1052.5606908;928.05951191
22025;2;20250200027655;2;2;12;9;3;1;1;6;892.11165452;1399.7011611
22025;2;20250200027656;2;2;12;9;5;1;1;6;1207.9963403;615.3416755
22025;2;20250200027658;2;2;12;9;3;1;1;6;687.21547236;2799.4023221
22025;2;20250200027660;2;2;12;9;2;1;1;6;660.78014701;2111.0320137
22025;2;20250200027662;2;2;12;9;5;1;1;6;1141.0754052;615.3416755
22025;2;20250200027663;2;2;8;9;7;1;1;6;1434.846954;852.84665464
22025;2;20250200027664;2;2;14;9;3;1;1;6;1311.921796;1649.0439671
22025;2;20250200027665;2;2;8;9;5;3;1;6;397.29116183;1860.4381274
22025;2;20250200027666;2;2;8;9;3;3;3;6;374.21506326;472.09582192
22025;2;20250200027695;2;2;5;9;3;3;1;6;342.868414;690.55081103
22025;2;20250200027696;2;2;5;9;2;2;3;6;516.19929792;1827.4756936
22025;2;20250200027697;2;2;5;9;3;1;1;6;652.19874874;1103.0816214
22025;2;20250200027698;2;2;5;9;3;3;3;6;426.55753235;350.46169814
22025;2;20250200027699;2;2;3;9;4;1;1;1;945.01228476;430.26381407
22025;2;20250200027700;2;2;3;9;4;1;1;1;945.01228476;430.26381407
22025;2;20250200027701;2;2;3;9;2;3;1;6;393.27967924;558.1563877
22025;2;20250200027702;2;2;12;9;3;1;1;6;845.28632261;699.85058053
22025;2;20250200027703;2;2;4;9;3;3;1;6;450.96121868;1142.4842779
22025;2;20250200027704;2;2;4;9;3;1;1;6;822.19884493;607.10899642
22025;2;20250200027705;2;2;4;2;3;1;1;6;764.21255581;1247.839449
22025;2;20250200027706;2;2;4;9;5;1;1;6;1147.7567831;1251.5510739
22025;2;20250200027739;2;2;12;9;6;1;1;6;1243.262809;815.99374339
22025;2;20250200027740;2;2;12;9;3;3;3;6;498.81686824;607.05796065
22025;2;20250200027741;2;2;12;9;3;1;3;6;774.0351704;710.36285522
22025;2;20250200027742;2;2;12;9;4;3;3;6;531.65523819;607.05796065
22025;2;20250200027743;2;2;12;9;3;1;1;6;812.77122991;1399.7011611
22025;2;20250200027744;2;2;12;9;3;1;1;6;827.38968907;1399.7011611
22025;2;20250200027747;2;2;1;1;7;1;1;1;1458.63981;621.21106325
22025;2;20250200027748;2;2;1;1;7;1;1;1;1688.8982772;1242.4221265
22025;2;20250200027751;2;2;1;1;7;1;1;1;1532.2126956;1242.4221265
22025;2;20250200027752;2;2;1;1;7;3;3;6;731.25230865;104.37519127
22025;2;20250200027753;2;2;1;1;7;1;3;6;1273.6169843;463.42665025
22025;2;20250200027754;2;2;1;1;5;3;3;6;633.95922407;104.37519127
22025;2;20250200027755;2;2;1;1;7;1;1;1;1619.1808446;2484.844253
22025;2;20250200027756;2;2;1;1;7;1;1;1;1563.0231126;2484.844253
22025;2;20250200027757;2;2;1;1;7;1;1;1;1612.2231953;1242.4221265
22025;2;20250200027758;2;2;1;1;7;1;1;1;1478.1886338;1242.4221265
22025;2;20250200027759;2;2;1;1;3;1;1;6;915.23063225;849.73285071
22025;2;20250200027760;2;2;1;1;32;3;1;6;1605.7100767;125.57667577
22025;2;20250200027761;2;2;3;13;3;1;1;6;862.3070429;417.53648726
22025;2;20250200027762;2;2;14;10;14;3;1;6;2569.2731777;254.14139411
22025;2;20250200027763;2;2;13;13;4;3;1;6;1620.2514385;824.38420669
22025;2;20250200027764;2;2;15;2;6;3;3;6;1453.6389383;135.9827007
22025;2;20250200027765;2;2;11;13;3;1;1;6;1138.6441551;1555.5603056
22025;2;20250200027767;2;2;6;13;4;3;1;6;861.06559112;527.63034923
22025;2;20250200027768;2;2;6;13;4;1;1;6;1225.1609809;1040.7314152
22025;2;20250200027769;2;2;6;13;4;1;1;6;1488.8931534;780.5485614
22025;2;20250200027839;2;2;3;13;4;3;1;6;561.71757741;662.35379382
22025;2;20250200027841;2;2;3;13;4;1;1;6;1268.9657339;283.81131654
22025;2;20250200027842;2;2;3;13;5;3;1;6;880.83433342;662.35379382
22025;2;20250200027843;2;2;3;13;4;3;3;6;607.7125235;336.15141949
22025;2;20250200027848;2;2;14;13;3;3;3;6;1383.1853697;809.91626276
22025;2;20250200027853;2;2;14;13;4;1;1;6;2229.8652432;472.15382185
22025;2;20250200028047;2;2;1;4;3;1;1;1;880.49838094;881.70858643
22025;2;20250200028049;2;2;1;4;21;2;1;6;3234.2727147;2570.6372784
22025;2;20250200028050;2;2;1;4;4;1;1;1;918.23840311;1531.3564093
22025;2;20250200028051;2;2;1;4;5;3;1;6;1953.0963487;270.16792434
22025;2;20250200028052;2;2;3;4;3;1;1;1;754.837817;337.10036949
22025;2;20250200028053;2;2;3;4;5;3;3;6;703.94133159;98.515756717
22025;2;20250200028054;2;2;3;4;3;1;1;6;764.95920184;247.75711494
22025;2;20250200028055;2;2;3;4;3;1;1;6;539.67644027;371.6356724
22025;2;20250200028056;2;2;1;4;5;3;3;6;727.67181735;125.0963616
22025;2;20250200028057;2;2;1;4;7;1;1;1;1442.7799315;501.42955599
22025;2;20250200028058;2;2;1;4;4;1;1;6;1163.0720061;281.37350197
22025;2;20250200028059;2;2;1;4;4;1;3;6;1021.8088406;142.79997031
22025;2;20250200028060;2;2;1;4;7;2;1;6;1480.1455097;164.31418986
22025;2;20250200028061;2;2;1;4;3;3;1;6;666.60415198;270.16792434
22025;2;20250200028062;2;2;1;4;8;3;3;6;862.68902106;125.0963616
22025;2;20250200028063;2;2;1;4;3;1;1;1;748.1396703;1763.4171729
22025;2;20250200028064;2;2;1;4;1;1;2;6;516.74805969;572.42013271
22025;2;20250200028066;2;2;1;4;7;1;1;1;1295.881229;501.42955599
22025;2;20250200028067;2;2;1;4;3;1;1;1;858.6025281;881.70858643
22025;2;20250200028088;2;2;8;4;4;1;1;1;975.32763731;301.06198398
22025;2;20250200028089;2;2;8;4;4;3;1;6;812.05814156;392.0092911
22025;2;20250200028090;2;2;8;4;3;1;1;1;821.78469682;202.02747918
22025;2;20250200028091;2;2;8;4;3;3;3;6;446.78973186;90.756399284
22025;2;20250200028115;2;2;1;4;8;3;1;6;1521.9919969;540.33584867
22025;2;20250200028116;2;2;1;4;14;1;1;6;2358.2118591;137.25410403
22025;2;20250200028117;2;2;1;4;7;1;1;6;1236.2163987;368.53338466
22025;2;20250200028118;2;2;1;4;7;1;1;1;1039.9864823;501.42955599
22025;2;20250200028119;2;2;3;4;2;1;2;6;539.87828648;117.26575969
22025;2;20250200028120;2;2;1;4;14;3;3;6;1147.4406753;137.11302345
22025;2;20250200028121;2;2;3;4;7;1;1;6;1206.3302216;60.755726524
22025;2;20250200028122;2;2;3;4;7;1;1;1;1330.0093954;82.664741495
22025;2;20250200028123;2;2;1;4;7;1;1;1;1295.881229;501.42955599
22025;2;20250200028124;2;2;1;4;7;1;1;1;1180.6477352;501.42955599
22025;2;20250200028125;2;2;1;4;7;1;1;6;999.5650091;368.53338466
22025;2;20250200028126;2;2;1;4;7;1;1;6;1271.7145653;368.53338466
22025;2;20250200028127;2;2;9;4;2;1;2;6;604.97243043;178.31591807
22025;2;20250200028128;2;2;9;4;6;1;1;1;1188.2956798;270.07174039
22025;2;20250200028129;2;2;3;4;3;1;1;1;805.56687073;337.10036949
22025;2;20250200028130;2;2;9;4;3;3;3;6;197.14082983;111.15409227
22025;2;20250200028131;2;2;1;4;7;3;1;6;794.63623163;540.33584867
22025;2;20250200028132;2;2;1;4;3;1;1;6;951.30799488;648.02532231
22025;2;20250200028133;2;2;1;4;7;3;1;6;659.18464681;492.98051352
22025;2;20250200028134;2;2;1;4;7;3;1;6;794.63623163;540.33584867
22025;2;20250200028153;2;2;8;4;5;1;1;1;1113.9195395;224.32175703
22025;2;20250200028154;2;2;8;4;7;3;3;6;719.87229455;181.51279857
22025;2;20250200028155;2;2;8;4;3;1;1;1;821.78469682;404.05495836
22025;2;20250200028156;2;2;8;4;4;3;3;6;582.041638;90.756399284
22025;2;20250200028207;2;2;8;9;6;1;1;6;1156.1963009;469.50985304
22025;2;20250200028208;2;2;8;9;4;3;3;6;520.35514383;381.24944427
22025;2;20250200028209;2;2;8;9;10;3;3;6;678.05006741;381.24944427
22025;2;20250200028210;2;2;8;9;6;1;1;6;1162.1297557;234.75492652
22025;2;20250200028211;2;2;3;9;7;3;1;6;549.5784871;1285.4484164
22025;2;20250200028213;2;2;14;9;3;3;1;6;1079.7069398;2655.7369182
22025;2;20250200028245;2;2;6;12;6;1;1;6;1009.2650843;1043.8216448
22025;2;20250200028246;2;2;6;12;10;3;3;6;982.97884451;1071.1462932
22025;2;20250200028249;2;2;12;9;4;1;1;6;1355.4708115;452.19688581
22025;2;20250200028251;2;2;14;9;10;3;1;6;2186.5907752;1062.4899881
22025;2;20250200028252;2;2;2;9;5;3;3;6;647.52692935;1286.0771649
22025;2;20250200028253;2;2;1;9;3;1;1;6;832.32603385;436.02724134
22025;2;20250200028254;2;2;12;9;3;1;1;1;943.2388033;2299.925829
22025;2;20250200028255;2;2;1;9;3;1;1;6;832.32603385;436.02724134
22025;2;20250200028256;2;2;1;9;3;3;3;6;486.79327647;231.060142
22025;2;20250200028266;2;2;8;9;5;3;1;6;420.01501643;751.21508095
22025;2;20250200028267;2;2;8;9;10;3;1;6;678.05006741;751.21508095
22025;2;20250200028268;2;2;8;9;2;1;1;6;591.44672189;811.17300633
22025;2;20250200028270;2;2;6;9;2;1;1;6;729.22618907;529.11855803
22025;2;20250200028271;2;2;2;9;3;1;1;6;864.05644523;1498.5882762
22025;2;20250200028273;2;2;2;9;4;3;1;6;433.997567;2777.5132204
22025;2;20250200028304;2;2;6;9;4;3;1;6;599.96581943;605.16454637
22025;2;20250200028305;2;2;6;9;2;3;1;6;476.97665567;605.16454637
22025;2;20250200028309;2;2;14;9;6;1;1;6;2559.4963055;289.56798939
22025;2;20250200028311;2;2;2;9;1;1;1;6;478.7898762;3384.6042894
22025;2;20250200028312;2;2;2;9;6;3;1;6;473.24412845;2534.0904126
22025;2;20250200028313;2;2;12;9;3;1;1;6;720.63924741;1690.3659549
22025;2;20250200028314;2;2;1;9;3;1;1;6;832.32603385;436.02724134
22025;2;20250200028316;2;2;1;9;4;3;1;6;461.92305188;455.2816165
22025;2;20250200028317;2;2;15;9;11;1;1;6;2767.2909946;31.841591823
22025;2;20250200028326;2;1;3;10;6;3;3;6;641.18415983;788.21911467
22025;2;20250200028339;2;1;3;10;60;3;1;6;2386.5816297;1702.2998863
22025;2;20250200028340;2;1;6;14;23;3;1;6;1750.5367715;185.4878846
22025;2;20250200028342;2;1;3;1;47;3;3;6;2339.8338866;721.66965568
22025;2;20250200028358;2;1;8;10;54;2;1;6;3486.3123226;363.82787504
22025;2;20250200028373;8;1;3;13;1;3;3;6;112.73167013;2316.0675446
22025;2;20250200028379;2;1;3;12;2;1;2;6;521.80732245;308.09336393
22025;2;20250200028392;2;1;3;9;1;3;3;6;152.97867366;1021.5697542
22025;2;20250200028393;2;1;3;9;2;1;1;6;490.70967705;1517.8550918
22025;2;20250200028528;2;1;3;9;3;1;1;6;712.00469603;1687.9252882
22025;2;20250200028529;2;1;3;9;2;3;3;6;340.62907529;1853.4745214
22025;2;20250200028533;2;1;3;9;4;3;2;6;694.96865804;1231.9875295
22025;2;20250200028537;2;1;3;9;2;1;3;6;490.70967705;1397.6351916
22025;2;20250200028538;2;1;3;9;1;1;1;6;389.04990189;4493.0845629
22025;2;20250200028540;8;1;8;14;4;1;1;6;760.46720888;401.94655816
22025;2;20250200028545;2;1;3;14;3;3;1;6;384.36504014;2631.4698808
22025;2;20250200028546;2;1;3;9;2;1;1;6;496.35422924;2753.9046926
22025;2;20250200028550;2;1;8;10;60;2;1;6;3766.7321008;363.82787504
22025;2;20250200028551;2;1;3;1;6;1;1;6;985.56379025;1813.1487151
22025;2;20250200028552;2;1;8;10;10;3;1;6;696.32609064;151.25511046
22025;2;20250200028554;8;1;6;1;7;2;1;6;839.22797818;174.61167259
22025;2;20250200028562;8;1;11;1;37;2;1;6;2777.9104132;945.48392231
22025;2;20250200028573;2;1;7;13;2;3;2;6;244.36321384;1545.31178
22025;2;20250200028587;2;4;5;12;10;3;3;6;817.52402866;91.887711495
22025;2;20250200028588;8;4;7;9;3;1;3;6;803.46004495;15.508661688
22025;2;20250200028590;2;4;12;12;2;1;1;6;698.1413911;462.4583068
22025;2;20250200028591;8;4;14;12;1;1;1;6;1133.6303016;260.97367373
22025;2;20250200028592;2;2;8;13;6;3;3;6;650.2456957;110.63889791
22025;2;20250200028594;2;2;7;13;14;3;2;6;1045.3034925;209.3274907
22025;2;20250200028595;2;2;8;13;4;3;3;6;422.89892618;110.63889791
22025;2;20250200028596;2;2;8;13;5;1;1;6;1611.9413672;91.30197009
22025;2;20250200028629;2;2;14;12;58;3;1;6;5571.7941218;3535.0514082
22025;2;20250200028632;2;2;14;9;10;1;1;6;2745.0283496;768.09563518
22025;2;20250200028633;2;2;14;13;3;1;1;6;2043.9465019;2563.0883046
22025;2;20250200028634;2;2;13;13;2;3;3;6;1105.7881858;418.3835344
22025;2;20250200028636;2;2;14;4;20;1;1;6;6100.7975166;70.818871931
22025;2;20250200028638;2;2;14;13;21;1;1;1;8302.6507588;7.1499900868
22025;2;20250200028665;2;2;11;13;12;1;1;6;3080.6187618;29.516408149
22025;2;20250200028666;2;2;6;13;4;1;2;6;1772.1726711;173.31814241
22025;2;20250200028669;2;2;14;5;10;1;1;6;3991.7839778;395.0548267
22025;2;20250200028670;2;2;6;13;4;3;1;6;861.06559112;527.63034923
22025;2;20250200028671;2;2;3;13;2;1;2;6;602.73238636;409.18952814
22025;2;20250200028674;2;2;14;10;12;1;2;6;3659.643988;419.05972867
22025;2;20250200028677;2;2;1;13;3;3;3;6;546.78837986;627.39140329
22025;2;20250200028679;2;2;1;1;6;1;1;6;1145.2122015;1337.9768431
22025;2;20250200028724;2;2;7;13;2;1;2;6;749.12713325;203.05294469
22025;2;20250200028725;2;2;14;13;5;1;1;1;2940.6988989;1420.0962788
22025;2;20250200028726;2;2;14;13;11;1;1;6;3495.7695178;540.79968034
22025;2;20250200028727;2;2;5;13;19;3;1;6;1132.7711404;273.39738897
22025;2;20250200028729;2;2;6;13;5;3;3;6;989.21353128;267.77787417
22025;2;20250200028730;2;2;12;13;30;1;3;6;4947.3682394;0.0406504747
22025;2;20250200028757;2;2;6;13;3;1;3;6;1221.1150437;187.55818133
22025;2;20250200028761;2;2;13;13;9;1;1;6;3315.2659858;91.559919194
22025;2;20250200028762;2;2;1;13;10;3;1;6;1077.8600846;1236.2139562
22025;2;20250200028763;2;2;1;13;4;1;1;6;1289.7426419;1075.5215008
22025;2;20250200028764;2;2;1;13;3;1;1;6;1078.42666;1325.5233364
22025;2;20250200028766;2;2;8;13;4;3;3;6;711.08782977;110.63889791
22025;2;20250200028767;2;2;1;14;2;3;3;6;460.96066223;295.31944881
22025;2;20250200028768;2;2;1;2;6;3;3;6;616.93986133;136.93662155
22025;2;20250200028769;2;2;8;2;6;3;3;6;597.77670461;648.93477678
22025;2;20250200028770;2;2;8;2;6;3;3;6;597.77670461;811.16847098
22025;2;20250200028771;2;2;8;2;2;1;3;6;548.18424039;263.7524786
22025;2;20250200028772;2;2;8;2;3;1;1;6;695.78961765;935.42738556
22025;2;20250200028773;2;2;8;13;6;1;1;6;1329.1473107;1699.2039584
22025;2;20250200028811;2;1;3;14;2;3;3;6;310.95397583;1373.6306139
22025;2;20250200028814;2;1;3;1;4;3;1;6;622.3735478;1072.6310688
22025;2;20250200028815;2;1;2;14;5;3;1;6;580.13522295;353.84615207
22025;2;20250200028824;2;1;3;7;14;3;3;6;888.42926428;2016.1161009
22025;2;20250200028828;8;1;7;7;1;1;3;6;214.71977307;1824.7270709
22025;2;20250200028831;2;1;3;15;4;3;3;6;686.48300329;3501.1848865
22025;2;20250200028837;8;1;1;7;1;3;3;6;982.69006298;230.47854136
22025;2;20250200028841;2;1;3;15;4;3;3;6;493.12439517;3194.3390902
22025;2;20250200028847;2;1;9;12;2;1;1;6;461.23512914;1888.4659574
22025;2;20250200028853;2;1;3;12;2;3;3;6;182.85297179;230.92134221
22025;2;20250200028900;2;1;3;9;3;1;3;6;505.76655409;472.14951384
22025;2;20250200028979;8;1;3;9;60;2;1;6;4269.4814391;0.0108294944
22025;2;20250200028980;8;1;7;5;35;2;1;6;4349.912341;4228.8442311
22025;2;20250200028986;8;1;7;1;21;3;1;6;726.67807601;580.70289684
22025;2;20250200028993;8;1;9;1;15;3;1;6;1121.1083796;2442.2501725
22025;2;20250200028997;2;1;7;1;1;3;1;6;92.937914011;515.1021079
22025;2;20250200029000;8;1;3;1;21;3;1;6;968.77724014;882.07643256
22025;2;20250200029004;8;1;3;9;1;3;1;6;506.90903146;5275.1395298
22025;2;20250200029028;2;1;3;10;60;2;1;6;4008.1643197;118.28142069
22025;2;20250200029037;2;1;1;1;21;3;1;6;1688.0622049;261.03478647
22025;2;20250200029049;2;1;12;1;14;1;1;6;2020.6375512;2158.7652448
22025;2;20250200029050;2;1;14;1;6;1;1;6;1752.0844321;3720.3254864
22025;2;20250200029057;2;1;9;1;2;2;1;6;421.68768953;3717.2404442
22025;2;20250200029063;2;3;5;10;18;1;1;6;2182.257325;44.172602623
22025;2;20250200029065;2;3;1;1;91;3;1;6;7615.385923;36.453363821
22025;2;20250200029066;2;3;5;9;15;3;3;6;993.76527665;124.67940106
22025;2;20250200029068;2;3;6;14;20;2;1;6;2642.6347281;58.097640587
22025;2;20250200029186;2;1;11;10;45;2;1;6;3050.9481199;364.15331496
22025;2;20250200029188;2;1;12;9;8;2;1;6;837.09369237;176.29705204
22025;2;20250200029189;2;1;9;9;7;3;3;6;552.9555345;512.39096161
22025;2;20250200029197;2;1;3;1;14;1;1;6;1775.9500053;526.42073713
22025;2;20250200029201;2;1;1;9;1;1;2;6;395.50143813;780.59237757
22025;2;20250200029203;2;1;12;10;36;2;1;6;2829.1339588;1866.6643241
22025;2;20250200029205;2;1;3;9;4;3;1;6;540.31599086;3652.0919141
22025;2;20250200029209;2;1;9;10;6;1;1;6;874.83022216;389.53288156
22025;2;20250200029211;2;1;6;10;35;2;1;6;2889.6799327;720.44408361
22025;2;20250200029213;2;1;3;10;4;3;3;6;199.53706758;788.21911467
22025;2;20250200029220;2;4;14;12;21;2;3;6;2392.1953699;118.67338098
22025;2;20250200029221;2;4;15;13;8;2;1;6;4245.8228336;811.78195057
22025;2;20250200029222;2;4;7;12;4;2;3;6;516.32907142;151.86110985
22025;2;20250200029223;8;4;15;13;2;2;1;6;1024.3117598;811.78195057
22025;2;20250200029224;8;4;15;13;5;1;1;6;1522.6324615;192.56543677
22025;2;20250200029226;8;4;14;9;4;3;1;6;2287.8225647;224.75141994
22025;2;20250200029228;2;4;3;9;9;1;3;6;1395.7394988;1.6197787025
22025;2;20250200029229;2;4;3;10;5;1;1;6;972.41868494;58.950975359
22025;2;20250200029230;2;4;3;13;4;1;1;6;993.645612;87.870459147
22025;2;20250200029231;2;4;3;1;3;1;1;6;785.09900306;354.30228922
22025;2;20250200029233;2;4;3;1;23;1;1;6;2728.3433218;11.232160482
22025;2;20250200029234;2;4;3;9;7;1;1;6;911.20351335;16.991516101
22025;2;20250200029235;2;4;3;9;8;3;3;6;692.22959821;66.102560396
22025;2;20250200029236;2;4;14;9;16;1;1;6;2975.391839;21.128371066
22025;2;20250200029237;2;4;9;9;4;1;1;6;986.15161956;99.344549806
22025;2;20250200029238;2;4;3;9;10;3;3;6;547.1298132;66.102560396
22025;2;20250200029240;2;4;3;9;3;1;1;6;809.00823044;180.59517196
22025;2;20250200029241;2;4;3;9;1;1;2;6;364.36058087;106.74354121
22025;2;20250200029242;8;4;13;1;4;1;1;6;1756.5768528;78.167971012
22025;2;20250200029246;2;4;3;2;3;1;2;6;549.09868719;37.151962746
22025;2;20250200029247;2;4;3;9;6;1;1;6;1032.1717441;13.861103999
22025;2;20250200029248;2;4;13;9;3;1;1;1;2606.3410208;509.53109702
22025;2;20250200029251;2;2;2;13;10;3;3;6;1004.4138809;289.1180813
22025;2;20250200029253;2;2;2;13;4;3;1;6;828.49980206;569.67915918
22025;2;20250200029254;2;2;2;13;4;1;1;6;1449.5586153;580.49197141
22025;2;20250200029255;2;2;2;13;4;2;1;6;907.13299755;3058.9923849
22025;2;20250200029278;2;2;12;13;4;3;1;6;1009.4648117;1298.9692457
22025;2;20250200029279;2;2;12;13;3;1;1;6;1329.7799608;2306.2177215
22025;2;20250200029307;2;2;14;13;14;1;2;6;5619.3079257;14.840487948
22025;2;20250200029308;2;2;1;13;2;1;2;6;974.18437426;544.11539827
22025;2;20250200029309;2;2;1;13;6;1;1;6;1329.419323;354.04016838
22025;2;20250200029310;2;2;14;13;3;1;1;6;2043.9465019;1281.5441523
22025;2;20250200029311;2;2;3;13;3;3;3;6;634.07535483;336.15141949
22025;2;20250200029312;2;2;3;13;2;1;1;6;728.84669865;2457.0791654
22025;2;20250200029314;2;2;3;13;4;3;2;6;788.1941455;441.22019375
22025;2;20250200029315;2;2;3;13;1;1;1;6;562.64939826;903.69916899
22025;2;20250200029316;2;2;13;5;7;1;2;6;3067.4792636;483.60132858
22025;2;20250200029317;2;2;15;13;1;1;2;6;1754.5564929;2259.2068906
22025;2;20250200029319;2;2;13;13;3;1;2;6;2232.532455;429.17559608
22025;2;20250200029320;2;2;7;13;3;1;2;6;1038.718646;147.78097552
22025;2;20250200029321;2;2;3;5;30;3;1;6;2590.7527858;487.5352624
22025;2;20250200029322;2;2;7;13;1;1;2;6;449.55723978;278.9973351
22025;2;20250200029323;2;2;7;13;2;1;2;6;749.12713325;203.05294469
22025;2;20250200029326;2;2;2;13;2;1;1;6;711.79089697;2304.3983625
22025;2;20250200029327;2;2;2;13;18;1;1;6;3604.6374613;4.7827403528
22025;2;20250200029328;2;2;2;13;4;3;1;6;436.36339587;1709.0374775
22025;2;20250200029330;2;2;4;13;5;3;3;6;932.91349459;314.83194293
22025;2;20250200029359;2;2;12;13;5;1;1;6;1804.1829175;461.46155829
22025;2;20250200029360;2;2;12;13;14;3;1;6;1598.4844374;3247.4231142
22025;2;20250200029362;2;2;12;5;8;1;1;6;1718.2265108;409.85979582
22025;2;20250200029400;2;2;1;13;14;3;3;6;994.34258419;313.69570165
22025;2;20250200029403;2;2;1;1;9;1;1;1;1638.4351425;1900.788937
22025;2;20250200029404;2;2;1;13;5;1;1;6;1391.1266327;1309.0073184
22025;2;20250200029405;2;2;3;13;1;1;2;6;510.02967068;601.98994277
22025;2;20250200029406;2;2;3;13;8;3;1;6;694.37384682;662.35379382
22025;2;20250200029407;2;2;3;13;17;1;2;6;2659.3675324;1.2501255684
22025;2;20250200029408;2;2;3;13;4;1;1;6;1134.4078089;851.43394963
22025;2;20250200029409;2;2;3;13;3;1;1;6;882.0840776;835.07297452
22025;2;20250200029411;2;2;3;8;1;1;2;6;462.0051759;588.4690609
22025;2;20250200029412;2;2;3;13;2;1;2;6;924.75348763;409.18952814
22025;2;20250200029414;2;2;7;16;2;1;2;6;807.93204526;386.08398553
22025;2;20250200029415;2;2;7;13;1;1;2;6;449.55723978;278.9973351
22025;2;20250200029416;2;2;7;13;1;1;2;6;429.57457115;278.9973351
22025;2;20250200029417;2;2;7;13;1;1;2;6;429.57457115;278.9973351
22025;2;20250200029468;2;1;2;1;36;2;1;6;3046.4438631;884.4229019
22025;2;20250200029471;2;1;2;1;39;2;1;6;2341.6367266;139.21299975
22025;2;20250200029473;2;1;8;1;40;2;1;6;2545.175331;249.36698911
22025;2;20250200029483;2;1;3;7;5;3;3;6;289.62881954;1839.4225613
22025;2;20250200029491;2;1;6;1;4;1;1;6;1066.4966289;220.82098181
22025;2;20250200029495;8;1;3;13;2;3;3;6;704.57840079;2382.1980085
22025;2;20250200029499;8;1;3;13;2;1;2;6;571.26092382;2899.7958138
22025;2;20250200029503;8;1;8;1;4;1;1;6;542.34831465;230.64401332
22025;2;20250200029506;2;1;8;10;60;3;1;6;2561.5020985;151.25511046
22025;2;20250200029521;2;1;3;12;1;1;2;6;345.09486824;432.94498576
22025;2;20250200029530;2;1;7;9;1;1;2;6;354.48400237;2734.8349399
22025;2;20250200029586;2;1;3;2;2;1;1;6;437.71064673;1895.262318
22025;2;20250200029614;8;3;9;1;2;2;1;6;1072.2849816;306.66738031
22025;2;20250200029731;8;3;3;10;1;3;1;6;403.6440706;36.241488781
22025;2;20250200029732;2;3;15;10;5;1;1;6;1257.0308034;224.48934907
22025;2;20250200029733;8;3;3;10;2;1;1;6;609.69117261;348.31003075
22025;2;20250200029736;8;3;3;8;1;1;1;6;509.82122316;92.032334279
22025;2;20250200029739;8;3;2;10;1;3;3;6;604.88701088;18.9260464
